Unnamed: 0,date,content,id,user,replyCount,retweetCount,likeCount,quoteCount,coordinates,place,hashtags,followers,friends,ijoy,clean_tweet,clean_stems,emoji_meanings
78346,2019-11-06T14:26:05+00:00,"My intern is starting to takeover more of our social posting and this was one of her first original posts, let’s give it some love! ❤️💙 #HigherEd #Admissions #Intern #SocialMedia https://t.co/rPWU87ZXPP",1192085752500367361,Josh Bieck,0,0,2,0,"[-87.940033, 41.644102]","Chicago, IL","['HigherEd', 'Admissions', 'Intern', 'SocialMedia']",310,538,0,intern starting takeover social posting one first original posts let ’ give love ❤️💙 highered admissions intern socialmedia,my intern is start to takeover mor of our social post and thi was one of her first original post let ’ s giv it som lov ❤️💙 highered admission intern socialmedia,"['red_heart', 'blue_heart']"
152822,2019-11-11T03:30:24+00:00,rewatching victorious and realizing Ariana grande really bodied tf out the cat role. g shorty has me dead.,1193732680107491328,coffee bae,0,4,25,0,"[-87.940033, 41.644102]","Chicago, IL",0,19346,991,0,rewatching victorious realizing ariana grande really bodied tf cat role g shorty dead,rewatch victoriou and realiz ariana grand really bodied tf out the cat rol g shorty has me dead,[]
180059,2019-11-13T06:33:23+00:00,Mood : https://t.co/3U4lbPtA6Q,1194503508411789312,Nae,0,0,0,0,"[-87.940033, 41.644102]","Chicago, IL",0,459,708,0,mood,mood,[]
14517,2019-11-01T00:20:17+00:00,"Halloween costume: @tyrrellmooney 🏀🚬🗽😂 @ Brighton Park, Chicago https://t.co/4T36ItqxLH",1190060959399723008,R.😼,0,0,0,0,"[-87.7, 41.82]","Chicago, IL",0,249,508,0,halloween costume tyrrellmooney 🏀🚬🗽😂 brighton park chicago,halloween costum tyrrellmooney 🏀🚬🗽😂 brighton park chicago,"['basketball', 'cigarette', 'Statue_of_Liberty', 'face_with_tears_of_joy']"
253238,2019-11-18T03:43:22+00:00,@paytonsun @rootsoffight https://t.co/dKnwQoMruT,1196272658851209216,Michelle Pick 🌟🌟🌟🌟🌟,0,0,0,0,"[-87.799908, 41.733586]","Burbank, IL",0,108,2286,0,paytonsun rootsoffight,paytonsun rootsoffight,[]
126513,2019-11-09T01:59:59+00:00,might grab one of those popeyes sandwiches after my workout and hey you know what if that’s a friday night at age 25 that’s cool that’s totally fine,1192985152089186305,eddie,3,1,38,0,"[-87.940033, 41.644102]","Chicago, IL",0,2002,323,0,might grab one popeyes sandwiches workout hey know ’ friday night age 25 ’ cool ’ totally fine,might grab one of thos popeye sandwiche after my workout and hey you know what if that ’ s a friday night at age 25 that ’ s cool that ’ s totally fin,[]
412816,2019-11-29T02:31:39+00:00,"Now We Champions, I Beat Them Odds So Impressively 🖤 @ West Englewood, Chicago https://t.co/E3dJHOGa8W",1200240876972388352,DJ 🧸,0,0,0,0,"[-87.67, 41.78]","Chicago, IL",0,1018,1176,0,champions beat odds impressively 🖤 west englewood chicago,now we champion i beat them odd so impressively 🖤 west englewood chicago,['black_heart']
39272,2019-11-03T04:35:07+00:00,My Life with the Thrill Kill Kult at #1stWardEvents See Details: https://t.co/KISWfxfetl https://t.co/pnikla4go6,1190849865145880576,NeverMissEvents-Chicago,0,0,0,0,"[-87.698156, 41.918536]","Chicago, IL",['1stWardEvents'],11,3,0,life thrill kill kult 1stwardevents see details,my lif with the thrill kill kult at 1stwardevent see detail,[]
245856,2019-11-18T19:15:15+00:00,@Joie_de_Vivre__ @Tracy9672 @Traylahlah @Crixiest @cuddy_sr @NWUnicorns @FoggyProphet ✅💙😎,1196507175285411841,Jim Agin 💙. ANTIFA PROUD,0,0,2,0,"[-87.805698, 41.8650062]","Oak Park, IL",0,6588,6780,0,joiedevivre tracy9672 traylahlah crixiest cuddysr nwunicorns foggyprophet ✅💙😎,joiedevivr tracy9672 traylahlah crixiest cuddysr nwunicorn foggyprophet ✅💙😎,"['check_mark_button', 'blue_heart', 'smiling_face_with_sunglasses']"
110787,2019-11-08T04:43:40+00:00,The chargers season has been a disappointment...browns have been more disappointing. Pretty interesting football season tho,1192663955577147392,Waun,0,0,0,0,"[-87.940033, 41.644102]","Chicago, IL",0,785,660,0,chargers season disappointing pretty interesting football season tho,the charger season has been a hav been mor disappoint pretty interest football season tho,[]
