Unnamed: 0,date,content,id,user,replyCount,retweetCount,likeCount,quoteCount,coordinates,place,hashtags,followers,friends,ijoy,clean_tweet,clean_stems,emoji_meanings
156290,2022-01-22T03:12:09+00:00,Go out to he clurb or order Chinese food and watch Ozark??? Idk idk,1484725545124384774,Darrell,1,0,1,0,"[-87.940033, 41.644102]","Chicago, IL",0,337,660,0,go clurb order chinese food watch ozark idk idk,go out to he clurb or order chines food and watch ozark idk idk,[]
47779,2022-01-05T02:28:21+00:00,@Ladies_love_Mee It was only for that day,1478553930615472129,𝓨𝓸🌸𝓣𝓸𝓴𝔂𝓸,0,0,0,0,"[-87.940033, 41.644102]","Chicago, IL",0,2115,2495,0,ladieslovemee day,ladiesloveme it was only for that day,[]
168410,2022-01-24T15:33:47+00:00,@Cr4zyFr0g For sure! ☕️ cheers mate,1485636958932152325,philjones.eth,0,0,1,0,"[-87.733451, 42.0191507]","Evanston, IL",0,5945,822,0,cr4zyfr0g sure ☕️ cheers mate,cr4zyfr0g for sur ☕️ cheer mat,['hot_beverage']
81352,2022-01-10T13:42:05+00:00,morning yoga and ctf &lt;3,1480535418974126088,dam thats crazy,0,0,2,0,"[-87.940033, 41.644102]","Chicago, IL",0,689,537,0,morning yoga ctf lt3,morn yoga and ctf lt3,[]
48400,2022-01-05T01:30:08+00:00,1719 North Fairfield Avenue https://t.co/vQHTrQ5z0t,1478539276426092546,every lot chicago,0,0,1,0,"[-87.69548, 41.91266]","Chicago, IL",0,6247,4,0,1719 north fairfield avenue,1719 north fairfield avenu,[]
31143,2022-01-04T21:37:18+00:00,I promise you they do https://t.co/Fgpr4NDvOX,1478480684121481220,Kay,2,0,5,0,"[-87.940033, 41.644102]","Chicago, IL",0,7687,2479,0,promise,i promis you they do,[]
29612,2022-01-03T00:21:40+00:00,"@InvNightSchool @CallMeFlake If they have a name it shouldn’t be an issue… if misgendered (not sure how that would even happen in person) a simple correction is all it takes,just like someone getting your name wrong",1477797271555170312,Cognac King,1,1,1,0,"[-87.940033, 41.644102]","Chicago, IL",0,279,319,0,invnightschool callmeflake name ’ issue… misgendered sure would even happen person simple correction takesjust like someone getting name wrong,invnightschool callmeflak if they hav a nam it shouldn ’ t be an issue… if misgendered not sur how that would even happen in person a simpl correction is all it takesjust lik someon gett your nam wrong,[]
187928,2022-01-27T16:12:36+00:00,@79illwill Mack and Quinn back To DE’s,1486733892279144460,Gabriel David,0,0,10,0,"[-87.940033, 41.644102]","Chicago, IL",0,310,500,0,79illwill mack quinn back de ’,79illwill mack and quinn back to de ’ s,[]
64812,2022-01-07T04:15:41+00:00,@girldadNFT Have a wonderful vacation,1479305715332399110,Cakeyizumi,0,0,0,0,"[-87.940033, 41.644102]","Chicago, IL",0,321,219,0,girldadnft wonderful vacation,girldadnft hav a wonderful vacation,[]
187919,2022-01-27T16:13:40+00:00,whatever u want tell my heart,1486734161192779781,dũc 🇻🇳,0,0,1,0,"[-87.940033, 41.644102]","Chicago, IL",0,35,266,0,whatever u want tell heart,whatever u want tell my heart,[]
